run_id,experiment,subject_id,preview_name,namespace,isolation_enabled,phase,step,step_duration_s,total_reconcile_s,requeue_count,timestamp_utc
performance-s2-listmonk-isoTrue-006-53bec5,performance,s2-listmonk,perf-a4c3cbc8,preview-pr-9306,True,test_suite,checkpoint_total,17.0,89.0,19.1,2026-05-16T15:55:10.599472+00:00
performance-s2-listmonk-isoTrue-007-7164c4,performance,s2-listmonk,perf-de857656,preview-pr-9025,True,test_suite,postgres-migrate,37.0,78.0,,2026-05-16T15:56:54.961488+00:00
performance-s2-listmonk-isoTrue-007-7164c4,performance,s2-listmonk,perf-de857656,preview-pr-9025,True,test_suite,saving,4.0,78.0,,2026-05-16T15:56:54.961512+00:00
performance-s2-listmonk-isoTrue-007-7164c4,performance,s2-listmonk,perf-de857656,preview-pr-9025,True,test_suite,smoke,4.0,78.0,,2026-05-16T15:56:54.961517+00:00
performance-s2-listmonk-isoTrue-007-7164c4,performance,s2-listmonk,perf-de857656,preview-pr-9025,True,test_suite,restore-regression,5.0,78.0,,2026-05-16T15:56:54.961521+00:00
performance-s2-listmonk-isoTrue-007-7164c4,performance,s2-listmonk,perf-de857656,preview-pr-9025,True,test_suite,regression,,78.0,,2026-05-16T15:56:54.961524+00:00
performance-s2-listmonk-isoTrue-007-7164c4,performance,s2-listmonk,perf-de857656,preview-pr-9025,True,test_suite,restore-e2e,5.0,78.0,,2026-05-16T15:56:54.961528+00:00
performance-s2-listmonk-isoTrue-007-7164c4,performance,s2-listmonk,perf-de857656,preview-pr-9025,True,test_suite,e2e,,78.0,,2026-05-16T15:56:54.961532+00:00
performance-s2-listmonk-isoTrue-007-7164c4,performance,s2-listmonk,perf-de857656,preview-pr-9025,True,test_suite,checkpoint_total,14.0,78.0,17.95,2026-05-16T15:56:54.961540+00:00
performance-s2-listmonk-isoTrue-008-c6962e,performance,s2-listmonk,perf-47d7e67e,preview-pr-9527,True,test_suite,postgres-migrate,39.0,84.0,,2026-05-16T15:58:42.751037+00:00
performance-s2-listmonk-isoTrue-008-c6962e,performance,s2-listmonk,perf-47d7e67e,preview-pr-9527,True,test_suite,saving,4.0,84.0,,2026-05-16T15:58:42.751068+00:00
performance-s2-listmonk-isoTrue-008-c6962e,performance,s2-listmonk,perf-47d7e67e,preview-pr-9527,True,test_suite,smoke,5.0,84.0,,2026-05-16T15:58:42.751074+00:00
performance-s2-listmonk-isoTrue-008-c6962e,performance,s2-listmonk,perf-47d7e67e,preview-pr-9527,True,test_suite,restore-regression,5.0,84.0,,2026-05-16T15:58:42.751079+00:00
performance-s2-listmonk-isoTrue-008-c6962e,performance,s2-listmonk,perf-47d7e67e,preview-pr-9527,True,test_suite,regression,,84.0,,2026-05-16T15:58:42.751083+00:00
performance-s2-listmonk-isoTrue-008-c6962e,performance,s2-listmonk,perf-47d7e67e,preview-pr-9527,True,test_suite,restore-e2e,5.0,84.0,,2026-05-16T15:58:42.751086+00:00
performance-s2-listmonk-isoTrue-008-c6962e,performance,s2-listmonk,perf-47d7e67e,preview-pr-9527,True,test_suite,e2e,,84.0,,2026-05-16T15:58:42.751090+00:00
performance-s2-listmonk-isoTrue-008-c6962e,performance,s2-listmonk,perf-47d7e67e,preview-pr-9527,True,test_suite,checkpoint_total,14.0,84.0,16.67,2026-05-16T15:58:42.751095+00:00
performance-s2-listmonk-isoTrue-009-bafb1f,performance,s2-listmonk,perf-135837a0,preview-pr-9346,True,test_suite,postgres-migrate,34.0,78.0,,2026-05-16T16:00:29.874701+00:00
performance-s2-listmonk-isoTrue-009-bafb1f,performance,s2-listmonk,perf-135837a0,preview-pr-9346,True,test_suite,saving,3.0,78.0,,2026-05-16T16:00:29.874718+00:00
performance-s2-listmonk-isoTrue-009-bafb1f,performance,s2-listmonk,perf-135837a0,preview-pr-9346,True,test_suite,smoke,4.0,78.0,,2026-05-16T16:00:29.874721+00:00
performance-s2-listmonk-isoTrue-009-bafb1f,performance,s2-listmonk,perf-135837a0,preview-pr-9346,True,test_suite,restore-regression,5.0,78.0,,2026-05-16T16:00:29.874724+00:00
performance-s2-listmonk-isoTrue-009-bafb1f,performance,s2-listmonk,perf-135837a0,preview-pr-9346,True,test_suite,regression,,78.0,,2026-05-16T16:00:29.874726+00:00
performance-s2-listmonk-isoTrue-009-bafb1f,performance,s2-listmonk,perf-135837a0,preview-pr-9346,True,test_suite,restore-e2e,4.0,78.0,,2026-05-16T16:00:29.874729+00:00
performance-s2-listmonk-isoTrue-009-bafb1f,performance,s2-listmonk,perf-135837a0,preview-pr-9346,True,test_suite,e2e,,78.0,,2026-05-16T16:00:29.874730+00:00
performance-s2-listmonk-isoTrue-009-bafb1f,performance,s2-listmonk,perf-135837a0,preview-pr-9346,True,test_suite,checkpoint_total,12.0,78.0,15.38,2026-05-16T16:00:29.874734+00:00
performance-s2-listmonk-isoTrue-010-bfa2ca,performance,s2-listmonk,perf-fb643df6,preview-pr-9011,True,test_suite,postgres-migrate,34.0,82.0,,2026-05-16T16:02:19.285750+00:00
performance-s2-listmonk-isoTrue-010-bfa2ca,performance,s2-listmonk,perf-fb643df6,preview-pr-9011,True,test_suite,saving,3.0,82.0,,2026-05-16T16:02:19.285768+00:00
performance-s2-listmonk-isoTrue-010-bfa2ca,performance,s2-listmonk,perf-fb643df6,preview-pr-9011,True,test_suite,smoke,4.0,82.0,,2026-05-16T16:02:19.285772+00:00
performance-s2-listmonk-isoTrue-010-bfa2ca,performance,s2-listmonk,perf-fb643df6,preview-pr-9011,True,test_suite,restore-regression,5.0,82.0,,2026-05-16T16:02:19.285774+00:00
